Product ID,Product Name,Category,Sub-Category,Stock_Actual,Stock_Minimo,Stock_Maximo,Costo_Unitario,Demanda_Diaria_Prom,Lead_Time_Proveedor,Valor_Inventario,Unidad,Valor_Acumulado,Pct_Acumulado,Clase_ABC,Stock_Seguridad,Punto_Reorden,Alerta,Unidades_Vendidas,Ingresos_Total,Num_Ordenes,Rotacion,Origen
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,123,10,100,756.13,0.03,7,93003.99,pza,15026190.319999998,0.33977893212998106,A,0.0,0.0,OK,37,1041.81,7,0.3,Real
TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,Technology,Machines,140,10,100,661.91,0.0,17,92667.4,pza,15118857.719999999,0.34187436880053573,A,0.0,0.0,OK,1,22638.48,1,0.01,Real
TEC-PH-10004042,ClearOne Communications CHAT 70 OCÂ Speaker Phone,Technology,Phones,141,10,100,656.09,0.01,19,92508.69,pza,15211366.409999998,0.34396621664962806,A,0.0,0.0,OK,7,1685.294,4,0.05,Real
FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,158,5,50,583.92,0.01,20,92259.36,pza,15303625.769999998,0.34605242653731133,A,0.0,0.0,OK,18,828.0965,4,0.11,Real
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines,212,10,100,433.83,0.0,17,91971.96,pza,15395597.729999999,0.34813213760772865,A,0.0,0.0,OK,4,479.988,1,0.02,Real
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,150,10,100,611.22,0.02,16,91683.0,pza,15487280.729999999,0.35020531458546267,A,0.0,0.0,OK,19,250.92000000000002,3,0.13,Real
FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,202,5,50,452.04,0.02,20,91312.08,pza,15578592.809999999,0.35227010415435767,A,0.0,0.0,OK,25,2946.3668,5,0.12,Real
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,148,10,100,615.15,0.0,7,91042.2,pza,15669635.009999998,0.35432879107605797,A,0.0,0.0,OK,1,2396.4,1,0.01,Real
TEC-PH-10000562,Samsung Convoy 3,Technology,Phones,191,10,100,476.46,0.01,10,91003.86,pza,15760638.869999997,0.35638661103654057,A,0.0,0.0,OK,11,688.138,2,0.06,Real
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,176,10,100,516.98,0.03,6,90988.48,pza,15851627.349999998,0.3584440832175884,A,0.0,0.0,OK,41,832.238,9,0.23,Real
FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,192,5,50,471.74,0.03,9,90574.08,pza,15942201.429999998,0.360492184800602,A,0.0,0.0,OK,42,455.07,8,0.22,Real
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines,227,10,100,398.39,0.0,11,90434.53,pza,16032635.959999997,0.3625371308166376,A,0.0,0.0,OK,1,319.92,1,0.0,Real
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,221,5,50,408.59,0.02,7,90298.39,pza,16122934.349999998,0.3645789983741395,A,0.0,0.0,OK,22,1200.936,5,0.1,Real
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,207,5,50,434.42,0.05,10,89924.94,pza,16212859.289999997,0.36661242131331145,A,0.0,0.0,OK,57,161.028,9,0.28,Real
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones,161,10,100,550.19,0.02,12,88580.59,pza,16301439.879999997,0.36861544520936734,A,0.0,0.0,OK,21,175.422,3,0.13,Real
TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,200,10,100,439.19,0.02,15,87838.0,pza,16389277.879999997,0.3706016773284101,A,0.0,0.0,OK,23,2906.628,4,0.12,Real
FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,167,5,50,524.51,0.03,11,87593.17,pza,16476871.049999997,0.3725823732420554,A,0.0,0.0,OK,37,4886.46,7,0.22,Real
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,112,10,100,778.97,0.03,18,87244.64,pza,16564115.689999998,0.3745551880395499,A,0.0,1.0,OK,37,1409.718,8,0.33,Real
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,238,5,50,366.06,0.02,3,87122.28,pza,16651237.969999997,0.3765252359780302,A,0.0,0.0,OK,27,2297.538,5,0.11,Real
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,176,5,50,494.36,0.02,20,87007.36,pza,16738245.329999996,0.378492685294102,A,0.0,0.0,OK,28,455.456,8,0.16,Real
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,159,5,50,547.15,0.06,8,86996.85,pza,16825242.179999996,0.3804598969533559,A,0.0,0.0,OK,68,426.56,16,0.43,Real
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,149,5,50,583.79,0.02,15,86984.71,pza,16912226.889999997,0.38242683409750333,A,0.0,0.0,OK,23,143.928,6,0.15,Real
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,112,10,100,775.32,0.03,16,86835.84,pza,16999062.729999997,0.38439040492666676,A,0.0,0.0,OK,38,4859.838,7,0.34,Real
TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones,122,10,100,706.17,0.0,5,86152.74,pza,17085215.469999995,0.38633852919328865,A,0.0,0.0,OK,6,223.88799999999998,2,0.05,Real
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones,151,10,100,566.09,0.01,12,85479.59,pza,17170695.059999995,0.3882714318912167,A,0.0,0.0,OK,12,64.972,3,0.08,Real
TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,227,10,100,372.76,0.01,8,84616.52,pza,17255311.579999994,0.39018481846451786,A,0.0,0.0,OK,15,413.322,5,0.07,Real
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,224,5,50,375.62,0.03,8,84138.88,pza,17339450.459999993,0.3920874044286368,A,0.0,0.0,OK,39,234.784,6,0.17,Real
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines,135,10,100,621.02,0.0,18,83837.7,pza,17423288.159999993,0.39398317997597015,A,0.0,0.0,OK,4,3404.5,1,0.03,Real
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,214,10,100,390.99,0.01,10,83671.86,pza,17506960.019999992,0.3958752054750941,A,0.0,0.0,OK,16,8819.874,3,0.07,Real
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,202,5,50,412.29,0.04,9,83282.58,pza,17590242.59999999,0.39775842840085224,A,0.0,0.0,OK,46,6748.482,10,0.23,Real
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,196,10,100,422.51,0.0,8,82811.96,pza,17673054.55999999,0.39963100945680624,A,0.0,0.0,OK,4,170.97,1,0.02,Real
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furniture,Furnishings,242,5,50,341.09,0.03,18,82543.78,pza,17755598.339999992,0.4014975263067254,A,0.0,1.0,OK,32,338.98,5,0.13,Real
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,132,10,100,622.79,0.0,15,82208.28,pza,17837806.619999994,0.40335645668067815,A,0.0,0.0,OK,6,727.944,2,0.05,Real
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,211,5,50,386.39,0.01,13,81528.29,pza,17919334.909999993,0.4052000108167995,A,0.0,0.0,OK,11,58.784,2,0.05,Real
TEC-PH-10002415,Polycom VoiceStation 500 ConferenceÂ phone,Technology,Phones,110,10,100,738.34,0.02,11,81217.4,pza,18000552.30999999,0.407036534969275,A,0.0,0.0,OK,19,3657.38,5,0.17,Real
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,154,5,50,525.51,0.03,8,80928.54,pza,18081480.84999999,0.40886652729031187,A,0.0,0.0,OK,33,135.648,5,0.21,Real
TEC-AC-10003027,ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive,Technology,Accessories,215,10,100,376.41,0.01,19,80928.15,pza,18162408.99999999,0.41069651079249436,A,0.0,0.0,OK,14,350.20399999999995,3,0.07,Real
TEC-AC-10004659,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,Technology,Accessories,181,10,100,442.75,0.03,20,80137.75,pza,18242546.74999999,0.41250862141657296,A,0.0,1.0,OK,34,1926.9360000000001,5,0.19,Real
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,185,5,50,430.42,0.02,20,79627.7,pza,18322174.449999988,0.4143091985620624,A,0.0,0.0,OK,19,1007.262,4,0.1,Real
TEC-AC-10002558,ImationÂ SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 8 GB,Technology,Accessories,101,10,100,785.22,0.01,11,79307.22,pza,18401481.669999987,0.4161025288705392,A,0.0,0.0,OK,16,54.57599999999999,2,0.16,Real
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,220,5,50,360.09,0.01,3,79219.8,pza,18480701.469999988,0.4178938823988999,A,0.0,0.0,OK,15,158.24,2,0.07,Real
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,181,5,50,433.58,0.02,13,78477.98,pza,18559179.449999988,0.4196684615618316,A,0.0,0.0,OK,19,2389.125,8,0.1,Real
FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,183,5,50,428.73,0.02,11,78457.59,pza,18637637.039999988,0.4214425796569691,A,0.0,0.0,OK,23,3481.515,4,0.13,Real
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,139,5,50,563.98,0.01,9,78393.22,pza,18716030.259999987,0.42321524218889356,A,0.0,0.0,OK,14,9587.052,4,0.1,Real
TEC-AC-10001635,KeyTronicÂ KT400U2 -Â KeyboardÂ - Black,Technology,Accessories,100,10,100,781.59,0.01,10,78159.0,pza,18794189.259999987,0.4249826084334832,A,0.0,0.0,OK,9,148.03199999999998,3,0.09,Real
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,247,5,50,316.34,0.06,8,78135.98,pza,18872325.239999987,0.426749454139543,A,0.0,0.0,OK,71,10637.528,12,0.29,Real
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,135,5,50,577.86,0.01,20,78011.1,pza,18950336.33999999,0.42851347600322226,A,0.0,0.0,OK,12,2064.228,5,0.09,Real
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,147,5,50,527.87,0.02,8,77596.89,pza,19027933.22999999,0.4302681315652322,A,0.0,0.0,OK,26,81.00800000000001,6,0.18,Real
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,104,10,100,742.17,0.0,5,77185.68,pza,19105118.90999999,0.4320134886629138,A,0.0,0.0,OK,5,27.192,1,0.05,Real
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,159,5,50,485.2,0.02,8,77146.8,pza,19182265.70999999,0.4337579665886563,A,0.0,0.0,OK,28,3680.538,9,0.18,Real
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones,113,10,100,681.81,0.02,19,77044.53,pza,19259310.23999999,0.4355001319394447,A,0.0,0.0,OK,21,4619.2300000000005,4,0.19,Real
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,130,10,100,590.21,0.01,15,76727.3,pza,19336037.53999999,0.4372351239436733,A,0.0,0.0,OK,7,449.97,2,0.05,Real
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,216,5,50,354.19,0.04,17,76505.04,pza,19412542.57999999,0.438965090105433,A,0.0,1.0,OK,44,12975.382,9,0.2,Real
TEC-PH-10004389,Nokia Lumia 925,Technology,Phones,163,10,100,469.08,0.01,3,76460.04,pza,19489002.61999999,0.44069403870707796,A,0.0,0.0,OK,15,1310.296,3,0.09,Real
TEC-PH-10002310,Panasonic KX T7731-B Digital phone,Technology,Phones,99,10,100,768.74,0.03,12,76105.26,pza,19565107.87999999,0.44241496486477855,A,0.0,0.0,OK,32,2968.626,6,0.32,Real
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,195,5,50,388.39,0.03,18,75736.05,pza,19640843.929999992,0.4441275422809245,A,0.0,1.0,OK,36,145.25,5,0.18,Real
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,165,10,100,457.79,0.01,13,75535.35,pza,19716379.279999994,0.44583558137895885,A,0.0,0.0,OK,8,385.8,1,0.05,Real
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,131,5,50,573.84,0.03,19,75173.04,pza,19791552.319999993,0.44753542776132277,A,0.0,1.0,OK,43,21870.576,8,0.33,Real
TEC-PH-10002680,Samsung Galaxy Note 3,Technology,Phones,240,10,100,312.78,0.01,19,75067.2,pza,19866619.519999992,0.4492328808422969,A,0.0,0.0,OK,16,2155.902,3,0.07,Real
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,216,10,100,346.69,0.01,16,74885.04,pza,19941504.55999999,0.4509262148399266,A,0.0,0.0,OK,11,2541.8360000000002,3,0.05,Real
TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,101,10,100,739.6,0.02,17,74699.6,pza,20016204.159999993,0.45261535558538585,A,0.0,0.0,OK,20,596.6220000000001,4,0.2,Real
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,117,10,100,635.92,0.01,5,74402.64,pza,20090606.799999993,0.4542977813385858,A,0.0,0.0,OK,9,597.132,1,0.08,Real
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,207,5,50,356.59,0.04,11,73814.13,pza,20164420.929999992,0.45596689944060537,A,0.0,0.0,OK,48,175.644,11,0.23,Real
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,126,5,50,578.47,0.01,7,72887.22,pza,20237308.14999999,0.4576150578393819,A,0.0,0.0,OK,8,37.464,4,0.06,Real
TEC-PH-10004531,AT&T CL2909,Technology,Phones,99,10,100,736.23,0.03,5,72886.77,pza,20310194.91999999,0.45926320606255727,A,0.0,0.0,OK,37,1041.81,7,0.37,Real
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,174,5,50,418.66,0.02,4,72846.84,pza,20383041.75999999,0.46091045137072423,A,0.0,0.0,OK,21,3603.288,4,0.12,Real
TEC-PH-10000455,GE 30522EE2,Technology,Phones,172,10,100,419.92,0.02,18,72226.24,pza,20455267.99999999,0.46254366339428676,A,0.0,0.0,OK,19,1159.9,3,0.11,Real
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,155,5,50,465.72,0.02,3,72186.6,pza,20527454.59999999,0.46417597906045055,A,0.0,0.0,OK,23,3861.056,5,0.15,Real
FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings,242,5,50,295.69,0.03,20,71556.98,pza,20599011.57999999,0.4657940574777381,A,0.0,1.0,OK,40,108.03999999999999,8,0.17,Real
TEC-AC-10001714,LogitechÂ MX Performance Wireless Mouse,Technology,Accessories,213,10,100,335.2,0.03,3,71397.6,pza,20670409.179999992,0.46740853192322374,A,0.0,0.0,OK,40,749.932,6,0.19,Real
TEC-PH-10001580,Logitech Mobile Speakerphone P710e -Â speaker phone,Technology,Phones,128,10,100,556.25,0.02,20,71200.0,pza,20741609.179999992,0.46901853814918343,A,0.0,0.0,OK,28,1916.716,5,0.22,Real
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,118,10,100,602.55,0.03,19,71100.9,pza,20812710.07999999,0.4706263034816459,A,0.0,1.0,OK,31,556.452,6,0.26,Real
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,137,5,50,516.07,0.01,20,70701.59,pza,20883411.66999999,0.4722250394378994,A,0.0,0.0,OK,8,51.782,2,0.06,Real
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,149,5,50,473.69,0.02,12,70579.81,pza,20953991.47999999,0.47382102165035794,A,0.0,0.0,OK,30,1040.625,5,0.2,Real
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,122,10,100,577.16,0.02,9,70413.52,pza,21024404.99999999,0.4754132436390059,A,0.0,0.0,OK,20,503.856,4,0.16,Real
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones,96,10,100,731.47,0.02,13,70221.12,pza,21094626.11999999,0.47700111499285225,A,0.0,0.0,OK,21,215.892,5,0.22,Real
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,130,5,50,540.16,0.04,16,70220.8,pza,21164846.91999999,0.4785889791107156,A,0.0,1.0,OK,51,5989.204,10,0.39,Real
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,197,5,50,355.37,0.02,20,70007.89,pza,21234854.80999999,0.48017202881248944,A,0.0,0.0,OK,27,176.7,6,0.14,Real
TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,239,10,100,291.14,0.04,10,69582.46,pza,21304437.269999992,0.48174545850093875,A,0.0,0.0,OK,51,542.984,10,0.21,Real
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,118,5,50,589.44,0.03,4,69553.92,pza,21373991.189999994,0.48331824283015085,A,0.0,0.0,OK,33,421.50399999999996,5,0.28,Real
FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,122,5,50,569.93,0.02,4,69531.46,pza,21443522.649999995,0.48489051928380345,A,0.0,0.0,OK,26,531.948,6,0.21,Real
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,211,5,50,328.63,0.08,20,69340.93,pza,21512863.579999994,0.4864584873879303,A,1.0,3.0,OK,95,3641.274,15,0.45,Real
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,184,10,100,376.45,0.01,18,69266.8,pza,21582130.379999995,0.4880247792313615,A,0.0,0.0,OK,17,197.802,5,0.09,Real
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,148,5,50,461.65,0.0,12,68324.2,pza,21650454.579999994,0.4895697565822563,A,0.0,0.0,OK,1,90.882,1,0.01,Real
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,138,10,100,492.11,0.06,4,67911.18,pza,21718365.759999994,0.4911053945402938,A,0.0,0.0,OK,79,477.93,13,0.57,Real
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,237,10,100,284.98,0.04,8,67540.26,pza,21785906.019999996,0.49263264508949234,A,0.0,0.0,OK,53,884.0,11,0.22,Real
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,223,5,50,302.44,0.0,4,67444.12,pza,21853350.139999997,0.4941577216780369,A,0.0,0.0,OK,3,136.464,1,0.01,Real
FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,125,5,50,538.87,0.02,15,67358.75,pza,21920708.889999997,0.49568086784198157,A,0.0,0.0,OK,24,202.592,6,0.19,Real
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,214,5,50,312.35,0.02,18,66842.9,pza,21987551.789999995,0.4971923493751444,A,0.0,0.0,OK,25,167.93,4,0.12,Real
FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,178,5,50,373.91,0.03,18,66555.98,pza,22054107.769999996,0.49869734294501583,A,0.0,1.0,OK,35,29.952,5,0.2,Real
FUR-CH-10003312,Hon 2090 âPillow Softâ Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,234,5,50,283.95,0.02,4,66444.3,pza,22120552.069999997,0.500199811156807,A,0.0,0.0,OK,30,5282.424,6,0.13,Real
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,134,5,50,495.69,0.02,8,66422.46,pza,22186974.529999997,0.5017017855127559,A,0.0,0.0,OK,30,2699.056,8,0.22,Real
FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,184,5,50,360.99,0.04,20,66422.16,pza,22253396.689999998,0.5032037530849706,A,0.0,1.0,OK,51,1695.244,8,0.28,Real
FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,132,5,50,501.51,0.04,15,66199.32,pza,22319596.009999998,0.5047006816994972,A,0.0,1.0,OK,47,1746.9540000000002,8,0.36,Real
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,136,5,50,486.51,0.01,10,66165.36,pza,22385761.369999997,0.5061968423953239,A,0.0,0.0,OK,17,754.7336,3,0.12,Real
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones,126,10,100,524.11,0.03,7,66037.86,pza,22451799.229999997,0.5076901200041589,A,0.0,0.0,OK,33,257.742,7,0.26,Real
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,126,5,50,523.65,0.02,11,65979.9,pza,22517779.129999995,0.5091820869955661,A,0.0,0.0,OK,21,346.788,7,0.17,Real
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings,111,5,50,591.45,0.01,8,65650.95,pza,22583430.079999994,0.5106666156225347,A,0.0,0.0,OK,13,56.099999999999994,2,0.12,Real
FUR-TA-10002607,KI Conference Tables,Furniture,Tables,110,5,50,596.11,0.04,19,65572.1,pza,22649002.179999996,0.5121493612580579,A,0.0,1.0,OK,49,2140.878,8,0.45,Real
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,189,10,100,346.06,0.03,18,65405.34,pza,22714407.519999996,0.5136283360419204,A,0.0,1.0,OK,32,4199.86,6,0.17,Real
TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,141,10,100,461.43,0.03,11,65061.63,pza,22779469.149999995,0.5150995387016266,A,0.0,0.0,OK,35,779.87,6,0.25,Real
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,167,5,50,388.98,0.0,12,64959.66,pza,22844428.809999995,0.5165684355701129,A,0.0,0.0,OK,5,98.13600000000001,2,0.03,Real
FUR-FU-10001025,"Eldon ImÃ ge Series Desk Accessories, Clear",Furniture,Furnishings,124,5,50,521.84,0.01,13,64708.16,pza,22909136.969999995,0.5180316454081801,A,0.0,0.0,OK,15,53.46,3,0.12,Real
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,236,5,50,273.86,0.02,10,64630.96,pza,22973767.929999996,0.5194931095653396,A,0.0,0.0,OK,28,1115.6399999999999,9,0.12,Real
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones,89,10,100,722.85,0.03,6,64333.65,pza,23038101.579999994,0.5209478508158832,A,0.0,0.0,OK,38,7699.72,9,0.43,Real
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,199,5,50,323.12,0.02,7,64300.88,pza,23102402.459999993,0.5224018510565389,A,0.0,0.0,OK,23,1327.832,4,0.12,Real
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,170,5,50,376.69,0.02,13,64037.3,pza,23166439.759999994,0.523849891108416,A,0.0,0.0,OK,19,575.46,4,0.11,Real
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,212,5,50,300.48,0.03,4,63701.76,pza,23230141.519999996,0.5252903437798288,A,0.0,0.0,OK,38,1830.148,8,0.18,Real
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,123,10,100,514.01,0.03,16,63223.23,pza,23293364.749999996,0.5267199757169815,A,0.0,0.0,OK,34,927.768,6,0.28,Real
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Technology,Phones,99,10,100,636.24,0.02,8,62987.76,pza,23356352.509999998,0.5281442831012407,A,0.0,0.0,OK,23,2744.87,4,0.23,Real
FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,206,5,50,304.66,0.01,7,62759.96,pza,23419112.47,0.5295634393700748,A,0.0,0.0,OK,8,160.54000000000002,5,0.04,Real
TEC-AC-10002217,ImationÂ Clip USBÂ flash driveÂ - 8 GB,Technology,Accessories,233,10,100,268.09,0.04,8,62464.97,pza,23481577.439999998,0.5309759251931699,A,0.0,0.0,OK,50,443.68,7,0.21,Real
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,175,5,50,356.78,0.02,16,62436.5,pza,23544013.939999998,0.5323877672398993,A,0.0,0.0,OK,30,155.38,5,0.17,Real
