Product ID,Product Name,Category,Sub-Category,Stock_Actual,Stock_Minimo,Stock_Maximo,Costo_Unitario,Demanda_Diaria_Prom,Lead_Time_Proveedor,Valor_Inventario,Unidad
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,199,10,100,575.58,0.04,11,114540.42,pza
TEC-PH-10002563,Adtran 1202752G1,Technology,Phones,64,10,100,712.91,0.02,7,45626.24,pza
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,102,30,300,79.76,0.03,15,8135.52,pza
OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,166,30,300,59.03,0.02,16,9798.98,pza
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,104,5,50,243.55,0.03,6,25329.2,pza
TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,103,10,100,260.24,0.02,19,26804.72,pza
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,77,30,300,26.11,0.03,11,2010.47,pza
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,226,30,300,9.64,0.01,17,2178.64,pza
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,123,5,50,107.87,0.03,6,13268.01,pza
OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,186,30,300,47.31,0.03,4,8799.66,pza
FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,132,5,50,501.51,0.04,15,66199.32,pza
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,222,5,50,98.79,0.03,6,21931.38,pza
OFF-BI-10001679,GBC Instant Index System for Binding Systems,Office Supplies,Binders,144,30,300,46.2,0.03,20,6652.8,pza
FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Furniture,Tables,92,5,50,273.32,0.02,18,25145.44,pza
FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,109,5,50,544.09,0.05,12,59305.81,pza
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,23,5,50,155.6,0.03,4,3578.8,pza
TEC-AC-10003832,LogitechÂ P710e Mobile Speakerphone,Technology,Accessories,240,10,100,463.84,0.07,16,111321.6,pza
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,84,30,300,77.73,0.04,4,6529.32,pza
OFF-PA-10003349,Xerox 1957,Office Supplies,Paper,30,30,300,28.91,0.02,20,867.3,pza
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,155,5,50,465.72,0.02,3,72186.6,pza
FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,125,5,50,538.87,0.02,15,67358.75,pza
TEC-PH-10000011,PureGear Roll-On Screen Protector,Technology,Phones,37,10,100,173.38,0.02,8,6415.06,pza
FUR-TA-10002607,KI Conference Tables,Furniture,Tables,110,5,50,596.11,0.04,19,65572.1,pza
FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furniture,Furnishings,189,5,50,500.88,0.02,19,94666.32,pza
OFF-ST-10002276,Safco Steel Mobile File Cart,Office Supplies,Storage,34,30,300,12.73,0.02,13,432.82,pza
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,155,30,300,26.25,0.02,8,4068.75,pza
OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,206,30,300,50.75,0.03,5,10454.5,pza
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,130,5,50,540.16,0.04,16,70220.8,pza
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,40,30,300,17.2,0.03,8,688.0,pza
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,129,30,300,59.03,0.03,19,7614.87,pza
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,227,30,300,23.11,0.02,5,5245.97,pza
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,239,30,300,64.82,0.04,19,15491.98,pza
TEC-PH-10001580,Logitech Mobile Speakerphone P710e -Â speaker phone,Technology,Phones,128,10,100,556.25,0.02,20,71200.0,pza
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,218,10,100,432.64,0.02,7,94315.52,pza
OFF-ST-10002790,Safco Industrial Shelving,Office Supplies,Storage,175,30,300,52.69,0.03,17,9220.75,pza
OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,239,30,300,70.36,0.03,5,16816.04,pza
OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,234,30,300,32.14,0.0,10,7520.76,pza
TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines,243,10,100,622.32,0.01,9,151223.76,pza
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,198,10,100,152.36,0.01,20,30167.28,pza
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,185,10,100,569.91,0.03,12,105433.35,pza
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,219,30,300,60.55,0.02,12,13260.45,pza
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,Fasteners,122,30,300,36.55,0.01,3,4459.1,pza
OFF-ST-10004180,Safco Commercial Shelving,Office Supplies,Storage,231,30,300,63.9,0.03,4,14760.9,pza
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,127,30,300,45.45,0.01,3,5772.15,pza
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,192,30,300,75.03,0.03,11,14405.76,pza
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,41,10,100,116.6,0.05,17,4780.6,pza
FUR-FU-10003274,Regeneration Desk Collection,Furniture,Furnishings,65,5,50,148.03,0.02,20,9621.95,pza
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders,100,30,300,67.71,0.03,20,6771.0,pza
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,124,30,300,67.7,0.02,9,8394.8,pza
OFF-AR-10001427,Newell 330,Office Supplies,Art,239,30,300,38.76,0.02,16,9263.64,pza
OFF-PA-10000673,"Post-it âImportant Messageâ Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,185,30,300,77.19,0.0,20,14280.15,pza
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,16,30,300,54.99,0.02,7,879.84,pza
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,126,30,300,78.66,0.03,11,9911.16,pza
OFF-LA-10002043,Avery 489,Office Supplies,Labels,39,30,300,43.53,0.02,20,1697.67,pza
OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders,237,30,300,17.73,0.02,15,4202.01,pza
TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Technology,Phones,71,10,100,372.18,0.02,7,26424.78,pza
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,230,5,50,589.85,0.02,17,135665.5,pza
OFF-PA-10000474,Easy-staple paper,Office Supplies,Paper,42,30,300,30.89,0.04,13,1297.38,pza
TEC-AC-10001956,Microsoft Arc Touch Mouse,Technology,Accessories,28,10,100,766.9,0.0,11,21473.2,pza
OFF-PA-10004100,Xerox 216,Office Supplies,Paper,234,30,300,64.17,0.03,18,15015.78,pza
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,85,30,300,36.48,0.01,13,3100.8,pza
OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,172,30,300,44.27,0.03,4,7614.44,pza
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,197,30,300,49.38,0.01,10,9727.86,pza
OFF-LA-10004689,Avery 512,Office Supplies,Labels,189,30,300,53.93,0.02,7,10192.77,pza
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories,76,10,100,89.06,0.02,13,6768.56,pza
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,83,5,50,565.47,0.04,13,46934.01,pza
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,118,5,50,390.44,0.04,11,46071.92,pza
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs,49,5,50,564.2,0.03,13,27645.8,pza
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,221,5,50,408.59,0.02,7,90298.39,pza
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,204,30,300,35.62,0.04,11,7266.48,pza
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,129,30,300,46.22,0.04,3,5962.38,pza
OFF-PA-10002105,Xerox 223,Office Supplies,Paper,248,30,300,66.7,0.0,12,16541.6,pza
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,100,30,300,27.44,0.03,10,2744.0,pza
OFF-PA-10004243,Xerox 1939,Office Supplies,Paper,246,30,300,76.6,0.02,18,18843.6,pza
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,17,5,50,322.3,0.02,15,5479.1,pza
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,114,30,300,76.59,0.03,7,8731.26,pza
FUR-TA-10002533,BPI Conference Tables,Furniture,Tables,211,5,50,537.99,0.03,20,113515.89,pza
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,10,5,50,479.18,0.01,11,4791.8,pza
OFF-AR-10003651,Newell 350,Office Supplies,Art,101,30,300,38.46,0.03,6,3884.46,pza
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,75,30,300,47.78,0.02,16,3583.5,pza
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,229,30,300,67.37,0.02,9,15427.73,pza
OFF-AR-10002804,Faber Castell Col-Erase Pencils,Office Supplies,Art,51,30,300,44.44,0.01,14,2266.44,pza
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,97,5,50,463.86,0.04,9,44994.42,pza
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,234,5,50,491.14,0.03,13,114926.76,pza
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,105,5,50,346.81,0.02,17,36415.05,pza
OFF-LA-10000634,Avery 509,Office Supplies,Labels,48,30,300,43.83,0.02,9,2103.84,pza
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,36,5,50,182.87,0.01,19,6583.32,pza
TEC-PH-10002398,AT&T 1070 Corded Phone,Technology,Phones,7,10,100,218.45,0.01,7,1529.15,pza
OFF-PA-10001937,Xerox 21,Office Supplies,Paper,186,30,300,72.59,0.03,10,13501.74,pza
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,88,30,300,67.55,0.04,12,5944.4,pza
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,210,5,50,85.26,0.05,8,17904.6,pza
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,224,10,100,699.43,0.01,4,156672.32,pza
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,170,10,100,49.43,0.02,7,8403.1,pza
OFF-FA-10000624,OIC Binder Clips,Office Supplies,Fasteners,8,30,300,37.75,0.03,12,302.0,pza
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,211,10,100,81.92,0.04,5,17285.12,pza
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,149,5,50,583.79,0.02,15,86984.71,pza
TEC-PH-10003645,Aastra 57i VoIP phone,Technology,Phones,169,10,100,778.69,0.01,18,131598.61,pza
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,92,30,300,49.65,0.02,17,4567.8,pza
FUR-CH-10003312,Hon 2090 âPillow Softâ Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,234,5,50,283.95,0.02,4,66444.3,pza
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,110,30,300,41.94,0.02,5,4613.4,pza
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,109,30,300,61.46,0.06,20,6699.14,pza
TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,40,10,100,201.86,0.03,17,8074.4,pza
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,62,30,300,36.45,0.01,7,2259.9,pza
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,173,30,300,59.51,0.03,13,10295.23,pza
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders,12,30,300,32.84,0.02,5,394.08,pza
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,199,10,100,54.64,0.02,11,10873.36,pza
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,162,30,300,41.58,0.06,9,6735.96,pza
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,90,30,300,59.52,0.03,4,5356.8,pza
FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,184,5,50,587.94,0.03,17,108180.96,pza
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,101,30,300,4.89,0.02,14,493.89,pza
OFF-AR-10000122,Newell 314,Office Supplies,Art,157,30,300,44.11,0.02,18,6925.27,pza
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,184,10,100,376.45,0.01,18,69266.8,pza
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,63,30,300,20.91,0.02,18,1317.33,pza
OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,34,30,300,51.75,0.07,5,1759.5,pza
OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders,105,30,300,14.76,0.01,6,1549.8,pza
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,71,30,300,24.14,0.03,3,1713.94,pza
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,136,5,50,486.51,0.01,10,66165.36,pza
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,97,30,300,37.91,0.01,17,3677.27,pza
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,189,30,300,79.51,0.02,7,15027.39,pza
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â x 11â",Office Supplies,Paper,67,30,300,32.14,0.03,14,2153.38,pza
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,36,30,300,38.13,0.01,6,1372.68,pza
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,91,30,300,25.42,0.03,17,2313.22,pza
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,215,5,50,202.87,0.04,8,43617.05,pza
OFF-AR-10003732,Newell 333,Office Supplies,Art,211,30,300,73.94,0.04,7,15601.34,pza
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,55,5,50,469.39,0.03,13,25816.45,pza
OFF-BI-10002412,Wilson Jones âSnapâ Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,67,30,300,28.01,0.02,16,1876.67,pza
OFF-SU-10001225,Staple remover,Office Supplies,Supplies,84,30,300,56.61,0.03,13,4755.24,pza
OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,Storage,91,30,300,77.33,0.03,11,7037.03,pza
OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,236,30,300,7.78,0.02,12,1836.08,pza
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,114,30,300,22.63,0.02,8,2579.82,pza
TEC-AC-10003911,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,Technology,Accessories,105,10,100,184.45,0.01,13,19367.25,pza
OFF-AR-10000658,Newell 324,Office Supplies,Art,133,30,300,69.84,0.02,11,9288.72,pza
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,23,10,100,167.98,0.02,7,3863.54,pza
OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,105,30,300,26.03,0.02,12,2733.15,pza
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,167,5,50,362.81,0.02,16,60589.27,pza
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,195,30,300,50.45,0.04,8,9837.75,pza
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,98,30,300,65.04,0.02,6,6373.92,pza
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,85,30,300,33.77,0.04,12,2870.45,pza
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,107,30,300,43.67,0.01,13,4672.69,pza
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,117,30,300,77.31,0.02,18,9045.27,pza
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,158,10,100,258.97,0.01,9,40917.26,pza
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,17,5,50,209.01,0.03,20,3553.17,pza
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,122,10,100,577.16,0.02,9,70413.52,pza
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,90,10,100,623.77,0.0,17,56139.3,pza
FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings,242,5,50,295.69,0.03,20,71556.98,pza
OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,27,30,300,18.61,0.04,17,502.47,pza
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,240,30,300,62.76,0.05,20,15062.4,pza
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,111,10,100,546.28,0.03,5,60637.08,pza
TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers,229,10,100,704.7,0.01,3,161376.3,pza
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,223,30,300,67.86,0.04,3,15132.78,pza
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,167,30,300,18.01,0.03,9,3007.67,pza
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage,16,30,300,66.92,0.02,12,1070.72,pza
OFF-PA-10002552,Xerox 1958,Office Supplies,Paper,141,30,300,15.66,0.01,14,2208.06,pza
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,230,30,300,69.37,0.04,10,15955.1,pza
OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage,82,30,300,62.09,0.01,19,5091.38,pza
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,233,30,300,46.45,0.02,16,10822.85,pza
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,71,10,100,524.51,0.04,19,37240.21,pza
OFF-PA-10001947,Xerox 1974,Office Supplies,Paper,112,30,300,10.12,0.01,8,1133.44,pza
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,48,30,300,5.11,0.02,19,245.28,pza
OFF-AP-10004249,Staple holder,Office Supplies,Appliances,193,30,300,27.79,0.02,10,5363.47,pza
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers,153,10,100,662.48,0.01,15,101359.44,pza
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,11,30,300,38.33,0.03,18,421.63,pza
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,132,5,50,196.16,0.03,14,25893.12,pza
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,101,30,300,67.09,0.02,19,6776.09,pza
OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels,231,30,300,19.83,0.03,20,4580.73,pza
OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,15,30,300,65.61,0.07,10,984.15,pza
FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,177,5,50,315.55,0.02,20,55852.35,pza
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,164,5,50,321.02,0.01,13,52647.28,pza
OFF-PA-10000157,Xerox 191,Office Supplies,Paper,218,30,300,23.27,0.04,15,5072.86,pza
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,110,30,300,72.21,0.03,14,7943.1,pza
FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,87,5,50,126.17,0.02,17,10976.79,pza
OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,40,30,300,13.26,0.02,5,530.4,pza
OFF-AR-10001573,American Pencil,Office Supplies,Art,122,30,300,51.6,0.02,5,6295.2,pza
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes,169,30,300,68.31,0.02,8,11544.39,pza
TEC-AC-10004114,KeyTronicÂ 6101 Series -Â KeyboardÂ - Black,Technology,Accessories,207,10,100,103.5,0.0,5,21424.5,pza
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,45,5,50,461.55,0.01,11,20769.75,pza
OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage,209,30,300,59.92,0.03,13,12523.28,pza
FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,96,5,50,382.39,0.02,10,36709.44,pza
FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,53,5,50,333.1,0.02,6,17654.3,pza
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,147,30,300,27.04,0.04,17,3974.88,pza
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines,145,10,100,300.63,0.0,7,43591.35,pza
OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,Art,57,30,300,54.61,0.01,9,3112.77,pza
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,111,30,300,7.09,0.03,10,786.99,pza
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage,37,30,300,47.62,0.02,9,1761.94,pza
OFF-ST-10003306,Letter Size Cart,Office Supplies,Storage,204,30,300,23.74,0.04,10,4842.96,pza
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders,123,30,300,38.4,0.03,6,4723.2,pza
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,36,10,100,460.41,0.01,3,16574.76,pza
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Machines,233,10,100,711.96,0.0,7,165886.68,pza
